Kingdom,Phylum,Class,Order,Family,Genus,Species,Infrarank,Subpopulation,Taxon ID,Friendly Name,Taxonomic Authority 
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,littoralis,N/A,N/A,41330,"Crocidura littoralis","Heller, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,luna,N/A,N/A,41331,"Crocidura luna","Dollman, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,lusitania,N/A,N/A,41332,"Crocidura lusitania","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,macarthuri,N/A,N/A,41333,"Crocidura macarthuri","St. Leger, 1934"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,mariquensis,N/A,N/A,41334,"Crocidura mariquensis","(A. Smith, 1844)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,maurisca,N/A,N/A,41335,"Crocidura maurisca","Thomas, 1904"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,maxi,N/A,N/A,41336,"Crocidura maxi","Sody, 1936"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,monticola,N/A,N/A,41337,"Crocidura monticola","Peters, 1870"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,montis,N/A,N/A,41338,"Crocidura montis","Thomas, 1906"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,muricauda,N/A,N/A,41339,"Crocidura muricauda","(Miller, 1900)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,mutesae,N/A,N/A,41340,"Crocidura mutesae","Heller, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,nana,N/A,N/A,41341,"Crocidura nana","Dobson, 1890"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,nanilla,N/A,N/A,41342,"Crocidura nanilla","Thomas, 1909"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,neglecta,N/A,N/A,41343,"Crocidura neglecta","Jentink, 1888"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,nigeriae,N/A,N/A,41344,"Crocidura nigeriae","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,nigricans,N/A,N/A,41345,"Crocidura nigricans","Bocage, 1889"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,nigrofusca,N/A,N/A,41346,"Crocidura nigrofusca","Matschie, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,niobe,N/A,N/A,41347,"Crocidura niobe","Thomas, 1906"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,olivieri,N/A,N/A,41348,"Crocidura olivieri","(Lesson, 1827)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,parvipes,N/A,N/A,41349,"Crocidura parvipes","Osgood, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,pasha,N/A,N/A,41350,"Crocidura pasha","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,planiceps,N/A,N/A,41351,"Crocidura planiceps","Heller, 1910"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,PETROMURIDAE,Petromus,typicus,N/A,N/A,16776,"Petromus typicus","A. Smith, 1831"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,poensis,N/A,N/A,41352,"Crocidura poensis","(Fraser, 1843)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Petromyscus,barbouri,N/A,N/A,16777,"Petromyscus barbouri","Shortridge & Carter, 1938"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,pullata,N/A,N/A,41353,"Crocidura pullata","Miller, 1911"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Petromyscus,collinus,N/A,N/A,16778,"Petromyscus collinus","(Thomas & Hinton, 1925)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,rhoditis,N/A,N/A,41354,"Crocidura rhoditis","Miller &amp; Hollister, 1921"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Petromyscus,monticularis,N/A,N/A,16779,"Petromyscus monticularis","(Thomas & Hinton, 1925)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,roosevelti,N/A,N/A,41355,"Crocidura roosevelti","(Heller, 1910)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Petromyscus,shortridgei,N/A,N/A,16780,"Petromyscus shortridgei","Thomas, 1926"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,sibirica,N/A,N/A,41356,"Crocidura sibirica","Dukelsky, 1930"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,silacea,N/A,N/A,41357,"Crocidura silacea","Thomas, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,smithii,N/A,N/A,41358,"Crocidura smithii","Thomas, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,somalica,N/A,N/A,41359,"Crocidura somalica","Thomas, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,tarella,N/A,N/A,41360,"Crocidura tarella","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,tarfayensis,N/A,N/A,41361,"Crocidura tarfayensis","Vesmanis &amp; Vesmanis, 1980"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,theresae,N/A,N/A,41362,"Crocidura theresae","Heim de Balsac, 1968"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,turba,N/A,N/A,41363,"Crocidura turba","Dollman, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,viaria,N/A,N/A,41364,"Crocidura viaria","(I. Geoffroy, 1834)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,voi,N/A,N/A,41365,"Crocidura voi","Osgood, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,whitakeri,N/A,N/A,41366,"Crocidura whitakeri","De Winton, 1898"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,yankariensis,N/A,N/A,41367,"Crocidura yankariensis","Hutterer &amp; Jenkins, 1980"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,zaphiri,N/A,N/A,41368,"Crocidura zaphiri","Dollman, 1915"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,zarudnyi,N/A,N/A,41369,"Crocidura zarudnyi","Ognev, 1928"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,avia,N/A,N/A,41370,"Cryptotis avia","G. M. Allen, 1923"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,goldmani,N/A,N/A,41371,"Cryptotis goldmani","(Merriam, 1895)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,goodwini,N/A,N/A,41372,"Cryptotis goodwini","Jackson, 1933"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,meridensis,N/A,N/A,41373,"Cryptotis meridensis","Thomas, 1898"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,mexicana,N/A,N/A,41374,"Cryptotis mexicana","(Coues, 1877)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phaenomys,ferrugineus,N/A,N/A,16799,"Phaenomys ferrugineus","(Thomas, 1894)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,montivaga,N/A,N/A,41375,"Cryptotis montivaga","(Anthony, 1921)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,nigrescens,N/A,N/A,41376,"Cryptotis nigrescens","(J.A. Allen, 1895)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,parva,N/A,N/A,41377,"Cryptotis parva","(Say, 1823)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,squamipes,N/A,N/A,41378,"Cryptotis squamipes","(J.A. Allen, 1912)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Cryptotis,thomasi,N/A,N/A,41379,"Cryptotis thomasi","(Merriam, 1897)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,babaulti,N/A,N/A,41380,"Myosorex babaulti","Heim de Balsac &amp; Lamotte, 1956"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,cafer,N/A,N/A,41381,"Myosorex cafer","(Sundevall, 1846)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,varius,N/A,N/A,41382,"Myosorex varius","(Smuts, 1832)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Paracrocidura,schoutedeni,N/A,N/A,41383,"Paracrocidura schoutedeni","Heim de Balsac, 1956"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,alaskanus,N/A,N/A,41384,"Sorex alaskanus","Merriam, 1900"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,arcticus,N/A,N/A,41385,"Sorex arcticus","Kerr, 1792"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,asper,N/A,N/A,41386,"Sorex asper","Thomas, 1914"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,bairdi,N/A,N/A,41387,"Sorex bairdi","Merriam, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,bedfordiae,N/A,N/A,41388,"Sorex bedfordiae","Thomas, 1911"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,bendirii,N/A,N/A,41389,"Sorex bendirii","(Merriam, 1884)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,buchariensis,N/A,N/A,41390,"Sorex buchariensis","Ognev, 1921"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,camtschatica,N/A,N/A,41391,"Sorex camtschatica","Yudin, 1972"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,cinereus,N/A,N/A,41392,"Sorex cinereus","Kerr, 1792"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,daphaenodon,N/A,N/A,41393,"Sorex daphaenodon","Thomas, 1907"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,dispar,N/A,N/A,41394,"Sorex dispar","Batchelder, 1911"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,emarginatus,N/A,N/A,41395,"Sorex emarginatus","Jackson, 1925"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,fumeus,N/A,N/A,41396,"Sorex fumeus","G.M. Miller, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,gaspensis,N/A,N/A,41397,"Sorex gaspensis","Anthony &amp; Goodwin, 1924"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,gracillimus,N/A,N/A,41398,"Sorex gracillimus","Thomas, 1907"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,haydeni,N/A,N/A,41399,"Sorex haydeni","Baird, 1857"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,hoyi,N/A,N/A,41400,"Sorex hoyi","Baird, 1857"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,longirostris,N/A,N/A,41401,"Sorex longirostris","Bachman, 1837"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,lyelli,N/A,N/A,41402,"Sorex lyelli","Merriam, 1902"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,merriami,N/A,N/A,41403,"Sorex merriami","Dobson, 1890"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,mirabilis,N/A,N/A,41404,"Sorex mirabilis","Ognev, 1937"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,monticola,N/A,N/A,41405,"Sorex monticola","Merriam, 1890"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,nanus,N/A,N/A,41406,"Sorex nanus","Merriam, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,ornatus,N/A,N/A,41408,"Sorex ornatus","Merriam, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,pacificus,N/A,N/A,41409,"Sorex pacificus","Coues, 1877"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,palustris,N/A,N/A,41410,"Sorex palustris","Richardson, 1828"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,planiceps,N/A,N/A,41411,"Sorex planiceps","Miller, 1911"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,portenkoi,N/A,N/A,41412,"Sorex portenkoi","Stroganov, 1956"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,preblei,N/A,N/A,41413,"Sorex preblei","Jackson, 1922"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,roboratus,N/A,N/A,41414,"Sorex roboratus","Hollister, 1913"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,satunini,N/A,N/A,41415,"Sorex satunini","Ognev, 1922"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,saussurei,N/A,N/A,41416,"Sorex saussurei","Merriam, 1892"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,shinto,N/A,N/A,41417,"Sorex shinto","Thomas, 1905"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,sonomae,N/A,N/A,41418,"Sorex sonomae","Jackson, 1921"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,tenellus,N/A,N/A,41419,"Sorex tenellus","Merriam, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,thibetanus,N/A,N/A,41420,"Sorex thibetanus","Kastschenko, 1905"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,trowbridgii,N/A,N/A,41421,"Sorex trowbridgii","Baird, 1857"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,tundrensis,N/A,N/A,41422,"Sorex tundrensis","Merriam, 1900"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,ugyunak,N/A,N/A,41423,"Sorex ugyunak","Anderson &amp; Rand, 1945"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,unguiculatus,N/A,N/A,41424,"Sorex unguiculatus","Dobson, 1890"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,vagrans,N/A,N/A,41425,"Sorex vagrans","Baird, 1857"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,ventralis,N/A,N/A,41426,"Sorex ventralis","Merriam, 1895"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sorex,veraepacis,N/A,N/A,41427,"Sorex veraepacis","Alston, 1877"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Episoriculus,caudatus,N/A,N/A,41428,"Episoriculus caudatus","(Horsfield, 1851)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Episoriculus,fumidus,N/A,N/A,41429,"Episoriculus fumidus","(Thomas, 1913)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chodsigoa,hypsibia,N/A,N/A,41430,"Chodsigoa hypsibia","(de Winton, 1899)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chodsigoa,lamula,N/A,N/A,41431,"Chodsigoa lamula","Thomas, 1912"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Episoriculus,leucops,N/A,N/A,41432,"Episoriculus leucops","(Horsfield, 1855)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Episoriculus,macrurus,N/A,N/A,41433,"Episoriculus macrurus","(Blanford, 1888)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Soriculus,nigrescens,N/A,N/A,41434,"Soriculus nigrescens","(Gray, 1842)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chodsigoa,parca,N/A,N/A,41435,"Chodsigoa parca","G.M. Allen, 1923"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chodsigoa,smithii,N/A,N/A,41436,"Chodsigoa smithii","Thomas, 1911"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,infinitesimus,N/A,N/A,41437,"Suncus infinitesimus","(Heller, 1912)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,lixus,N/A,N/A,41438,"Suncus lixus","(Thomas, 1898)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,madagascariensis,N/A,N/A,41439,"Suncus madagascariensis","(Coquerel, 1848)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,murinus,N/A,N/A,41440,"Suncus murinus","Linnaeus, 1766"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,stoliczkanus,N/A,N/A,41441,"Suncus stoliczkanus","(Anderson, 1877)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,varilla,N/A,N/A,41442,"Suncus varilla","(Thomas, 1895)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sylvisorex,granti,N/A,N/A,41443,"Sylvisorex granti","Thomas, 1907"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sylvisorex,johnstoni,N/A,N/A,41444,"Sylvisorex johnstoni","(Dobson, 1888)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Sylvisorex,lunaris,N/A,N/A,41445,"Sylvisorex lunaris","Thomas, 1906"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,megalura,N/A,N/A,41446,"Suncus megalura","(Jentink, 1888)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,nigripes,N/A,N/A,41447,"Crocidura nigripes","Miller &amp; Hollister, 1921"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Diplomesodon,pulchellus,N/A,N/A,41448,"Diplomesodon pulchellus","(Lichtenstein, 1823)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Scutisorex,somereni,N/A,N/A,41449,"Scutisorex somereni","(Thomas, 1910)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Anourosorex,squamipes,N/A,N/A,41450,"Anourosorex squamipes","Milne-Edwards, 1872"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Blarina,brevicauda,N/A,N/A,41451,"Blarina brevicauda","(Say, 1823)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Blarina,carolinensis,N/A,N/A,41452,"Blarina carolinensis","(Bachman, 1837)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Cryptomys,foxi,N/A,N/A,49381595,"Cryptomys foxi","(Thomas, 1911)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Blarina,hylophaga,N/A,N/A,41453,"Blarina hylophaga","Elliot, 1899"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Megasorex,gigas,N/A,N/A,41454,"Megasorex gigas","(Merriam, 1897)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Nectogale,elegans,N/A,N/A,41455,"Nectogale elegans","Milne-Edwards, 1870"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,crawfordi,N/A,N/A,41456,"Notiosorex crawfordi","(Coues, 1877)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,obscurior,N/A,N/A,41457,"Crocidura obscurior","Heim de Balsac, 1958"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Condylura,cristata,N/A,N/A,41458,"Condylura cristata","(Linnaeus, 1758)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Euroscaptor,grandis,N/A,N/A,41459,"Euroscaptor grandis","Miller, 1940"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Euroscaptor,klossi,N/A,N/A,41460,"Euroscaptor klossi","Thomas, 1929"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Euroscaptor,longirostris,N/A,N/A,41461,"Euroscaptor longirostris","(Milne-Edwards, 1870)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Euroscaptor,micrura,N/A,N/A,41462,"Euroscaptor micrura","(Hodgson, 1841)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Mogera,insularis,N/A,N/A,41463,"Mogera insularis","(Swinhoe, 1863)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Mogera,kobeae,N/A,N/A,41464,"Mogera kobeae","Thomas, 1905"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Mogera,imaizumii,N/A,N/A,41465,"Mogera imaizumii","(Kuroda, 1957)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Mogera,robusta,N/A,N/A,41466,"Mogera robusta","Nehring, 1891"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Mogera,wogura,N/A,N/A,41467,"Mogera wogura","(Temminck, 1842)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Neurotrichus,gibbsii,N/A,N/A,41468,"Neurotrichus gibbsii","(Baird, 1858)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Funambulus,layardi,N/A,N/A,8700,"Funambulus layardi","(Blyth, 1849)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Funambulus,palmarum,N/A,N/A,8701,"Funambulus palmarum","(Linnaeus, 1766)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Parascalops,breweri,N/A,N/A,41469,"Parascalops breweri","(Bachman, 1842)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Parascaptor,leucura,N/A,N/A,41470,"Parascaptor leucura","(Blyth, 1850)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Funambulus,pennantii,N/A,N/A,8702,"Funambulus pennantii","Wroughton, 1905"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Funambulus,sublineatus,N/A,N/A,8703,"Funambulus sublineatus","(Waterhouse, 1838)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scalopus,aquaticus,N/A,N/A,41471,"Scalopus aquaticus","(Linnaeus, 1758)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Funambulus,tristriatus,N/A,N/A,8704,"Funambulus tristriatus","(Waterhouse, 1837)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scapanulus,oweni,N/A,N/A,41472,"Scapanulus oweni","Thomas, 1912"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scapanus,latimanus,N/A,N/A,41473,"Scapanus latimanus","(Bachman, 1842)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scapanus,orarius,N/A,N/A,41474,"Scapanus orarius","True, 1896"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Craseomys,andersoni,N/A,N/A,16899,"Craseomys andersoni","(Thomas, 1905)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scapanus,townsendii,N/A,N/A,41475,"Scapanus townsendii","(Bachman, 1839)"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Scaptochirus,moschatus,N/A,N/A,41476,"Scaptochirus moschatus","Milne-Edwards, 1867"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Craseomys,smithii,N/A,N/A,16900,"Craseomys smithii","(Thomas, 1905)"
